Pan I.D.,t,price,brand,feature,choice
53,3,0.081,2,0,0
53,4,0.081,2,0,0
53,5,0.081,2,0,0
53,6,0.081,2,0,1
53,7,0.081,2,0,0
53,8,0.081,2,0,0
53,9,0.081,2,0,0
53,10,0.081,2,0,0
53,11,0.081,2,0,0
53,12,0.081,2,0,0
53,13,0.081,2,0,0
53,14,0.081,2,0,0
53,15,0.081,2,0,0
53,16,0.081,2,0,0
53,17,0.081,2,0,0
53,18,0.081,2,0,0
53,19,0.081,2,0,0
53,20,0.086000003,2,0,0
53,21,0.086000003,2,0,0
53,22,0.086000003,2,0,0
53,23,0.086000003,2,0,0
53,24,0.086000003,2,0,0
53,25,0.086000003,2,0,0
53,26,0.086000003,2,0,0
53,27,0.086000003,2,0,0
53,28,0.063000001,2,0,1
53,29,0.063000001,2,0,1
53,30,0.063000001,2,0,1
53,31,0.063000001,2,0,1
53,32,0.063000001,2,0,1
53,33,0.063000001,2,0,1
53,34,0.063000001,2,0,1
53,35,0.086000003,2,0,1
53,36,0.086000003,2,0,1
53,37,0.086000003,2,0,1
53,38,0.086000003,2,0,1
53,39,0.063000001,2,0,1
53,40,0.063000001,2,0,1
53,41,0.039000001,2,0,0
53,42,0.030999999,2,0,1
53,43,0.063000001,2,0,1
53,44,0.063000001,2,0,1
53,45,0.063000001,2,0,1
54,1,0.081,2,0,1
54,2,0.081,2,0,1
54,3,0.081,2,0,1
54,4,0.081,2,0,1
54,5,0.081,2,0,1
54,6,0.081,2,0,1
54,7,0.081,2,0,1
54,8,0.081,2,0,1
54,9,0.081,2,0,1
54,10,0.081,2,0,1
54,11,0.081,2,0,1
54,12,0.086000003,2,0,0
54,13,0.063000001,2,0,0
54,14,0.063000001,2,0,0
55,1,0.097999997,2,0,1
55,2,0.097999997,2,0,1
55,3,0.097999997,2,0,1
55,4,0.097999997,2,0,0
55,5,0.097999997,2,0,0
55,6,0.097999997,2,0,0
55,7,0.097999997,2,0,0
55,8,0.097999997,2,0,0
55,9,0.097999997,2,0,0
55,10,0.081,2,0,0
55,11,0.081,2,0,0
55,12,0.081,2,0,0
55,13,0.081,2,0,0
55,14,0.081,2,0,0
55,15,0.081,2,0,0
55,16,0.081,2,0,0
55,17,0.081,2,0,0
55,18,0.081,2,0,0
55,19,0.097999997,2,0,0
55,20,0.097999997,2,0,0
55,21,0.097999997,2,0,0
55,22,0.081,2,0,0
55,23,0.081,2,0,0
55,24,0.081,2,0,0
55,25,0.081,2,0,0
55,26,0.081,2,0,0
55,27,0.081,2,0,0
55,28,0.097999997,2,0,0
55,29,0.097999997,2,0,0
55,30,0.097999997,2,0,0
55,31,0.097999997,2,0,0
55,32,0.097999997,2,0,0
55,33,0.097999997,2,0,0
55,34,0.097999997,2,0,0
55,35,0.097999997,2,0,0
55,36,0.081,2,0,0
55,37,0.081,2,0,0
55,38,0.081,2,0,0
55,39,0.081,2,0,0
55,40,0.081,2,0,0
55,41,0.097999997,2,0,0
55,42,0.097999997,2,0,0
55,43,0.097999997,2,0,0
55,44,0.097999997,2,0,0
55,45,0.097999997,2,0,0
55,46,0.081,2,0,0
55,47,0.097999997,2,0,0
55,48,0.081,2,0,0
55,49,0.081,2,0,0
55,50,0.081,2,0,0
55,51,0.097999997,2,0,0
55,52,0.081,2,0,0
55,53,0.081,2,0,0
55,54,0.081,2,0,0
55,55,0.081,2,0,0
55,56,0.081,2,0,0
55,57,0.097999997,2,0,0
55,58,0.097999997,2,0,0
55,59,0.097999997,2,0,0
55,60,0.097999997,2,0,0
55,61,0.097999997,2,0,0
55,62,0.097999997,2,0,0
55,63,0.097999997,2,0,0
55,64,0.097999997,2,0,0
55,65,0.097999997,2,0,0
55,66,0.081,2,0,0
55,67,0.081,2,0,0
55,68,0.081,2,0,0
55,69,0.081,2,0,0
55,70,0.081,2,0,0
55,71,0.081,2,0,0
55,72,0.081,2,0,0
55,73,0.081,2,0,0
55,74,0.081,2,0,0
55,75,0.086000003,2,0,0
55,76,0.086000003,2,0,0
55,77,0.086000003,2,0,0
55,78,0.086000003,2,0,0
55,79,0.086000003,2,0,0
55,80,0.086000003,2,0,0
55,81,0.086000003,2,0,0
55,82,0.086000003,2,0,0
55,83,0.086000003,2,0,0
55,84,0.090000004,2,0,0
55,85,0.090000004,2,0,0
55,86,0.086000003,2,0,0
55,87,0.086000003,2,0,0
55,88,0.086000003,2,0,0
55,89,0.086000003,2,0,0
55,90,0.086000003,2,0,0
55,91,0.086000003,2,0,0
55,92,0.086000003,2,0,0
55,93,0.086000003,2,0,0
56,1,0.086000003,2,0,0
56,2,0.086000003,2,0,1
56,3,0.086000003,2,0,0
56,4,0.086000003,2,0,0
56,5,0.063000001,2,0,1
57,1,0.097999997,2,0,0
57,2,0.097999997,2,0,0
57,3,0.097999997,2,0,0
57,4,0.081,2,0,0
57,5,0.081,2,0,0
57,6,0.081,2,0,0
57,7,0.081,2,0,1
57,8,0.081,2,0,0
57,9,0.081,2,0,0
57,10,0.086000003,2,0,0
57,11,0.086000003,2,0,0
57,12,0.086000003,2,0,1
57,13,0.086000003,2,0,1
57,14,0.086000003,2,0,1
57,15,0.086000003,2,0,1
57,16,0.086000003,2,0,1
57,17,0.086000003,2,0,1
57,18,0.086000003,2,0,1
58,1,0.074000001,2,0,1
58,2,0.074000001,2,0,1
58,3,0.074000001,2,0,1
58,4,0.074000001,2,0,1
58,5,0.074000001,2,0,1
58,6,0.081,2,0,1
58,7,0.081,2,0,1
58,8,0.081,2,0,1
58,9,0.081,2,0,1
58,10,0.081,2,0,1
58,11,0.081,2,0,1
58,12,0.081,2,0,1
58,13,0.081,2,0,1
58,14,0.081,2,0,1
58,15,0.081,2,0,1
58,16,0.081,2,0,1
58,17,0.081,2,0,1
58,18,0.081,2,0,1
58,19,0.081,2,0,1
58,20,0.081,2,0,1
58,21,0.081,2,0,1
58,22,0.086000003,2,0,1
58,23,0.086000003,2,0,1
58,24,0.086000003,2,0,1
59,1,0.081,2,0,1
59,2,0.086000003,2,0,1
59,3,0.086000003,2,0,0
59,4,0.086000003,2,0,0
59,5,0.086000003,2,0,0
59,6,0.086000003,2,0,0
59,7,0.086000003,2,0,0
59,8,0.086000003,2,0,0
59,9,0.086000003,2,0,0
59,10,0.064000003,2,0,0
59,11,0.064000003,2,0,0
59,12,0.064000003,2,0,0
59,13,0.063000001,2,0,1
59,14,0.063000001,2,0,1
59,15,0.063000001,2,0,1
59,16,0.063000001,2,0,0
59,17,0.063000001,2,0,0
59,18,0.063000001,2,0,0
59,19,0.063000001,2,0,1
59,20,0.063000001,2,0,1
60,1,0.081,2,0,1
60,2,0.048999999,2,0,1
60,3,0.048999999,2,1,1
60,4,0.048999999,2,0,1
61,1,0.048999999,2,0,1
61,2,0.097999997,2,0,0
61,3,0.081,2,0,0
61,4,0.097999997,2,0,0
61,5,0.097999997,2,0,0
61,6,0.086000003,2,0,0
61,7,0.086000003,2,0,0
61,8,0.086000003,2,0,0
62,1,0.086000003,2,0,0
62,2,0.086000003,2,0,0
62,3,0.086000003,2,0,1
62,4,0.086000003,2,0,1
62,5,0.086000003,2,0,1
62,6,0.086000003,2,0,1
62,7,0.086000003,2,0,1
62,8,0.086000003,2,0,1
62,9,0.086000003,2,0,1
62,10,0.086000003,2,0,1
62,11,0.086000003,2,0,1
62,12,0.086000003,2,0,1
62,13,0.086000003,2,0,1
62,14,0.086000003,2,0,1
62,15,0.086000003,2,0,0
62,16,0.086000003,2,0,0
62,17,0.086000003,2,0,0
62,18,0.086000003,2,1,1
62,19,0.086000003,2,1,1
62,20,0.063000001,2,0,1
62,21,0.086000003,2,0,1
62,22,0.086000003,2,0,1
63,1,0.061000001,2,1,1
63,2,0.048999999,2,1,1
63,3,0.086000003,2,0,0
63,4,0.086000003,2,0,0
64,1,0.086000003,2,0,0
64,2,0.086000003,2,0,0
64,3,0.086000003,2,0,0
64,4,0.086000003,2,0,0
64,5,0.086000003,2,0,0
64,6,0.086000003,2,0,0
64,7,0.086000003,2,0,0
64,8,0.086000003,2,0,0
64,9,0.086000003,2,0,0
64,10,0.086000003,2,0,0
64,11,0.086000003,2,0,0
64,12,0.086000003,2,0,0
64,13,0.086000003,2,0,0
64,14,0.086000003,2,0,0
64,15,0.086000003,2,0,0
64,16,0.086000003,2,0,0
64,17,0.086000003,2,0,0
64,18,0.086000003,2,0,0
64,19,0.086000003,2,0,0
64,20,0.086000003,2,0,0
64,21,0.086000003,2,0,0
64,22,0.086000003,2,0,0
64,23,0.086000003,2,0,0
64,24,0.086000003,2,0,0
64,25,0.086000003,2,0,0
65,1,0.097999997,2,0,0
65,2,0.081,2,0,0
65,3,0.082999997,2,0,0
65,4,0.086000003,2,0,0
65,5,0.086000003,2,0,0
65,6,0.086000003,2,0,0
65,7,0.086000003,2,0,0
65,8,0.086000003,2,0,0
65,9,0.086000003,2,0,0
65,10,0.086000003,2,0,0
65,11,0.086000003,2,0,1
65,12,0.055,2,0,1
65,13,0.086000003,2,0,0
65,14,0.068999998,2,0,0
65,15,0.086000003,2,0,0
65,16,0.086000003,2,0,0
65,17,0.086000003,2,0,0
65,18,0.054000001,2,0,0
65,19,0.063000001,2,0,0
65,20,0.063000001,2,0,0
65,21,0.066,2,0,0
66,1,0.048999999,2,1,1
66,2,0.081,2,0,1
66,3,0.081,2,0,1
66,4,0.081,2,0,1
66,5,0.081,2,0,1
66,6,0.081,2,0,1
67,1,0.097999997,2,0,0
67,2,0.097999997,2,0,0
67,3,0.081,2,0,0
67,4,0.081,2,0,0
67,5,0.063000001,2,0,0
68,1,0.086000003,2,0,1
68,2,0.086000003,2,0,1
68,3,0.086000003,2,0,1
68,4,0.086000003,2,0,1
68,5,0.086000003,2,0,1
68,6,0.086000003,2,0,1
68,7,0.086000003,2,0,1
68,8,0.086000003,2,0,1
68,9,0.086000003,2,0,1
68,10,0.086000003,2,0,0
68,11,0.086000003,2,0,1
68,12,0.086000003,2,0,1
68,13,0.086000003,2,0,1
68,14,0.086000003,2,0,1
68,15,0.086000003,2,0,1
68,16,0.086000003,2,0,1
68,17,0.086000003,2,0,1
68,18,0.086000003,2,0,1
68,19,0.086000003,2,0,1
69,1,0.074000001,2,0,1
69,2,0.074000001,2,0,1
69,3,0.075000003,2,0,0
69,4,0.081,2,0,1
69,5,0.081,2,0,1
69,6,0.081,2,0,1
69,7,0.081,2,0,1
69,8,0.081,2,0,1
69,9,0.081,2,0,1
69,10,0.081,2,0,1
69,11,0.081,2,0,1
69,12,0.081,2,0,1
69,13,0.081,2,0,1
69,14,0.081,2,0,1
69,15,0.081,2,0,1
69,16,0.081,2,0,1
69,17,0.081,2,0,1
69,18,0.081,2,0,1
69,19,0.081,2,0,1
69,20,0.081,2,0,1
69,21,0.081,2,0,1
69,22,0.081,2,0,1
70,1,0.074000001,2,0,0
70,2,0.074000001,2,0,0
70,3,0.074000001,2,0,0
70,4,0.074000001,2,0,0
70,5,0.074000001,2,0,0
70,6,0.074000001,2,0,0
70,7,0.081,2,0,0
70,8,0.081,2,0,0
70,9,0.081,2,0,0
70,10,0.079999998,2,0,0
70,11,0.079999998,2,0,0
70,12,0.079999998,2,0,0
70,13,0.081,2,0,0
70,14,0.081,2,0,0
70,15,0.081,2,0,0
70,16,0.081,2,0,0
70,17,0.081,2,0,0
70,18,0.081,2,0,0
70,19,0.081,2,0,0
70,20,0.081,2,0,0
70,21,0.081,2,0,0
70,22,0.081,2,0,0
70,23,0.081,2,0,0
70,24,0.081,2,0,0
70,25,0.081,2,0,0
70,26,0.081,2,0,0
70,27,0.081,2,0,0
70,28,0.081,2,0,0
70,29,0.081,2,0,0
70,30,0.081,2,0,0
70,31,0.081,2,0,0
70,32,0.081,2,0,0
70,33,0.081,2,0,0
70,34,0.081,2,0,0
70,35,0.081,2,0,0
70,36,0.061999999,2,0,0
70,37,0.061999999,2,0,0
70,38,0.081,2,0,0
70,39,0.081,2,0,0
70,40,0.081,2,0,0
70,41,0.081,2,0,0
70,42,0.081,2,0,0
70,43,0.081,2,0,0
70,44,0.086000003,2,0,0
70,45,0.081,2,0,0
70,46,0.057,2,0,0
70,47,0.057,2,0,0
70,48,0.057,2,0,0
70,49,0.081,2,0,0
70,50,0.081,2,0,0
70,51,0.081,2,0,0
70,52,0.081,2,0,0
70,53,0.081,2,0,0
70,54,0.081,2,0,0
70,55,0.081,2,0,0
70,56,0.081,2,0,0
70,57,0.081,2,0,0
70,58,0.081,2,0,0
70,59,0.081,2,0,0
70,60,0.081,2,0,0
70,61,0.081,2,0,0
70,62,0.081,2,0,0
70,63,0.081,2,0,0
70,64,0.081,2,0,0
70,65,0.081,2,0,0
70,66,0.086000003,2,0,0
70,67,0.086000003,2,0,0
70,68,0.086000003,2,0,0
70,69,0.086000003,2,0,0
70,70,0.086000003,2,0,0
70,71,0.086000003,2,0,0
70,72,0.086000003,2,0,0
70,73,0.086000003,2,0,0
70,74,0.086000003,2,0,0
70,75,0.086000003,2,0,0
70,76,0.086000003,2,0,0
70,77,0.086000003,2,0,0
70,78,0.086000003,2,0,0
70,79,0.086000003,2,0,0
70,80,0.086000003,2,0,0
70,81,0.086000003,2,0,0
70,82,0.086000003,2,0,0
70,83,0.086000003,2,0,0
70,84,0.086000003,2,0,0
70,85,0.086000003,2,0,0
70,86,0.086000003,2,0,0
70,87,0.086000003,2,0,0
70,88,0.086000003,2,0,0
70,89,0.086000003,2,0,0
70,90,0.086000003,2,0,0
70,91,0.086000003,2,0,0
70,92,0.086000003,2,0,0
70,93,0.086000003,2,0,0
70,94,0.086000003,2,0,0
70,95,0.086000003,2,0,0
70,96,0.086000003,2,0,0
70,97,0.086000003,2,0,0
70,98,0.086000003,2,0,0
70,99,0.086000003,2,0,0
70,100,0.086000003,2,0,0
70,101,0.086000003,2,0,0
70,102,0.086000003,2,0,0
70,103,0.086000003,2,0,0
70,104,0.086000003,2,0,0
70,105,0.086000003,2,0,0
70,106,0.086000003,2,0,0
70,107,0.086000003,2,0,0
70,108,0.086000003,2,0,0
70,109,0.086000003,2,0,0
70,110,0.086000003,2,0,0
70,111,0.086000003,2,0,0
70,112,0.086000003,2,0,0
70,113,0.086000003,2,0,0
70,114,0.086000003,2,0,0
70,115,0.086000003,2,0,0
70,116,0.086000003,2,0,0
70,117,0.086000003,2,0,0
70,118,0.086000003,2,0,0
70,119,0.086000003,2,0,0
70,120,0.086000003,2,0,0
70,121,0.086000003,2,0,0
70,122,0.086000003,2,0,0
70,123,0.086000003,2,0,0
70,124,0.086000003,2,0,0
70,125,0.086000003,2,0,0
70,126,0.086000003,2,0,0
70,127,0.086000003,2,0,0
71,1,0.093000002,2,1,0
71,2,0.092,2,0,0
71,3,0.092,2,0,0
71,4,0.081,2,0,0
71,5,0.086000003,2,0,0
71,6,0.086000003,2,0,0
71,7,0.086000003,2,0,0
71,8,0.086000003,2,0,0
72,1,0.074000001,2,0,1
72,2,0.074000001,2,0,1
72,3,0.081,2,0,1
72,4,0.081,2,0,1
72,5,0.081,2,0,1
72,6,0.081,2,0,1
72,7,0.081,2,0,1
72,8,0.061000001,2,1,1
72,9,0.081,2,0,1
72,10,0.081,2,0,1
72,11,0.081,2,0,1
72,12,0.081,2,0,1
72,13,0.086000003,2,0,1
72,14,0.041999999,2,0,1
72,15,0.048999999,2,1,1
72,16,0.086000003,2,0,1
72,17,0.086000003,2,0,1
72,18,0.086000003,2,0,1
72,19,0.055,2,0,1
72,20,0.055,2,0,1
72,21,0.086000003,2,0,1
73,1,0.081,2,0,1
73,2,0.097999997,2,0,0
73,3,0.081,2,0,0
73,4,0.081,2,0,0
73,5,0.097999997,2,0,0
73,6,0.097999997,2,0,0
73,7,0.097999997,2,1,0
73,8,0.097999997,2,1,0
73,9,0.097999997,2,0,0
73,10,0.097999997,2,0,0
73,11,0.097999997,2,0,0
73,12,0.097999997,2,0,0
73,13,0.097999997,2,0,0
73,14,0.097999997,2,0,0
73,15,0.097999997,2,0,0
73,16,0.097999997,2,0,0
73,17,0.097999997,2,0,0
73,18,0.097999997,2,0,0
73,19,0.097999997,2,0,0
73,20,0.097999997,2,0,0
73,21,0.081,2,0,0
73,22,0.081,2,0,0
73,23,0.081,2,0,1
73,24,0.081,2,0,0
73,25,0.086000003,2,0,0
73,26,0.086000003,2,0,0
73,27,0.086000003,2,0,0
73,28,0.086000003,2,0,0
73,29,0.086000003,2,0,0
73,30,0.086000003,2,0,0
73,31,0.074000001,2,0,0
73,32,0.086000003,2,0,0
73,33,0.086000003,2,0,0
73,34,0.086000003,2,0,0
74,1,0.081,2,0,1
74,2,0.081,2,0,1
74,3,0.081,2,0,1
74,4,0.081,2,0,1
74,5,0.081,2,0,1
74,6,0.081,2,0,1
74,7,0.081,2,0,1
74,8,0.081,2,0,1
74,9,0.081,2,0,1
74,10,0.081,2,0,1
74,11,0.086000003,2,0,1
74,12,0.086000003,2,0,1
74,13,0.086000003,2,0,1
74,14,0.086000003,2,0,1
74,15,0.086000003,2,0,1
74,16,0.086000003,2,0,1
74,17,0.086000003,2,0,1
74,18,0.086000003,2,0,1
74,19,0.086000003,2,0,1
74,20,0.086000003,2,0,1
74,21,0.086000003,2,0,1
74,22,0.086000003,2,0,1
74,23,0.086000003,2,0,1
74,24,0.086000003,2,0,1
74,25,0.086000003,2,0,1
74,26,0.086000003,2,0,1
74,27,0.086000003,2,0,1
74,28,0.086000003,2,0,1
74,29,0.086000003,2,0,1
74,30,0.086000003,2,0,1
74,31,0.055,2,0,1
74,32,0.086000003,2,0,1
74,33,0.086000003,2,0,1
74,34,0.086000003,2,0,1
74,35,0.086000003,2,0,1
75,1,0.081,2,0,0
75,2,0.081,2,0,0
75,3,0.081,2,0,0
75,4,0.081,2,0,0
75,5,0.081,2,0,0
75,6,0.081,2,0,0
75,7,0.081,2,0,0
75,8,0.097999997,2,0,0
75,9,0.081,2,0,0
76,1,0.061000001,2,0,1
76,2,0.086000003,2,0,0
76,3,0.048999999,2,1,1
76,4,0.086000003,2,0,0
76,5,0.086000003,2,0,0
76,6,0.086000003,2,0,0
76,7,0.086000003,2,0,0
76,8,0.059,2,0,0
77,1,0.074000001,2,0,1
77,2,0.081,2,0,1
77,3,0.081,2,0,1
77,4,0.081,2,0,1
77,5,0.081,2,0,1
77,6,0.081,2,0,1
77,7,0.081,2,0,1
77,8,0.081,2,0,1
77,9,0.081,2,0,1
77,10,0.081,2,0,1
77,11,0.063000001,2,0,1
77,12,0.063000001,2,0,1
77,13,0.063000001,2,0,1
77,14,0.081,2,0,1
77,15,0.081,2,0,1
77,16,0.081,2,0,1
77,17,0.081,2,0,1
77,18,0.081,2,0,1
77,19,0.081,2,0,1
77,20,0.081,2,0,1
77,21,0.081,2,0,1
77,22,0.081,2,0,1
77,23,0.081,2,0,1
77,24,0.081,2,0,1
77,25,0.081,2,0,1
77,26,0.081,2,0,1
77,27,0.081,2,0,1
77,28,0.081,2,0,1
77,29,0.081,2,0,1
77,30,0.081,2,0,1
77,31,0.086000003,2,0,1
77,32,0.086000003,2,0,1
77,33,0.086000003,2,0,1
77,34,0.086000003,2,0,1
77,35,0.086000003,2,0,1
77,36,0.086000003,2,0,1
77,37,0.086000003,2,0,1
77,38,0.086000003,2,0,1
78,1,0.048999999,2,1,1
78,2,0.081,2,0,1
78,3,0.081,2,0,1
78,4,0.081,2,0,0
78,5,0.081,2,1,1
78,6,0.061000001,2,1,1
78,7,0.081,2,0,1
79,1,0.097999997,2,0,0
79,2,0.097999997,2,0,0
79,3,0.097999997,2,0,0
79,4,0.097999997,2,0,0
79,5,0.097999997,2,0,0
79,6,0.097999997,2,0,0
79,7,0.097999997,2,0,0
79,8,0.097999997,2,0,0
79,9,0.097999997,2,0,0
79,10,0.097999997,2,0,0
79,11,0.086000003,2,0,0
79,12,0.086000003,2,0,0
79,13,0.086000003,2,0,0
79,14,0.086000003,2,0,0
79,15,0.055,2,1,1
79,16,0.055,2,1,1
79,17,0.086000003,2,0,1
80,1,0.086000003,2,0,0
80,2,0.086000003,2,0,1
80,3,0.086000003,2,0,1
80,4,0.086000003,2,0,0
80,5,0.086000003,2,0,0
80,6,0.086000003,2,0,1
80,7,0.086000003,2,0,0
80,8,0.086000003,2,0,0
80,9,0.086000003,2,0,0
80,10,0.063000001,2,0,1
80,11,0.063000001,2,0,1
81,1,0.081,2,0,0
81,2,0.081,2,0,0
81,3,0.081,2,0,0
81,4,0.081,2,0,0
81,5,0.081,2,0,0
81,6,0.081,2,0,0
81,7,0.081,2,0,0
81,8,0.061999999,2,0,0
81,9,0.068000004,2,0,0
81,10,0.057,2,0,0
81,11,0.081,2,0,0
81,12,0.081,2,0,0
81,13,0.081,2,0,0
81,14,0.081,2,0,0
81,15,0.081,2,0,0
81,16,0.081,2,0,0
81,17,0.081,2,0,0
81,18,0.081,2,0,0
81,19,0.081,2,0,0
81,20,0.066,2,0,0
81,21,0.066,2,0,0
81,22,0.081,2,0,0
81,23,0.082999997,2,0,0
81,24,0.081,2,0,0
81,25,0.081,2,0,0
81,26,0.081,2,0,0
81,27,0.081,2,0,0
81,28,0.081,2,0,0
81,29,0.081,2,0,0
81,30,0.081,2,0,0
81,31,0.081,2,0,0
81,32,0.081,2,0,0
81,33,0.081,2,0,0
81,34,0.081,2,0,0
81,35,0.081,2,0,0
81,36,0.081,2,0,0
81,37,0.086000003,2,0,0
81,38,0.086000003,2,0,0
81,39,0.086000003,2,0,0
81,40,0.086000003,2,0,0
81,41,0.086000003,2,0,0
81,42,0.086000003,2,0,0
81,43,0.086000003,2,0,0
81,44,0.086000003,2,0,0
81,45,0.086000003,2,0,0
81,46,0.086000003,2,0,0
81,47,0.086000003,2,0,0
81,48,0.086000003,2,0,0
81,49,0.086000003,2,0,0
81,50,0.086000003,2,0,0
81,51,0.086000003,2,0,0
81,52,0.086000003,2,0,0
81,53,0.086000003,2,0,0
81,54,0.086000003,2,0,0
81,55,0.086000003,2,0,0
81,56,0.086000003,2,0,0
81,57,0.086000003,2,0,0
81,58,0.086000003,2,0,0
81,59,0.086000003,2,0,0
81,60,0.086000003,2,0,0
81,61,0.086000003,2,0,0
81,62,0.086000003,2,0,0
81,63,0.086000003,2,0,0
81,64,0.086000003,2,0,0
81,65,0.086000003,2,0,0
81,66,0.086000003,2,0,0
81,67,0.059999999,2,1,0
81,68,0.086000003,2,0,0
81,69,0.086000003,2,0,0
81,70,0.086000003,2,0,0
81,71,0.086000003,2,0,0
81,72,0.086000003,2,0,0
81,73,0.086000003,2,0,0
81,74,0.086000003,2,0,0
81,75,0.086000003,2,0,0
81,76,0.086000003,2,0,0
81,77,0.086000003,2,0,0
81,78,0.086000003,2,0,0
81,79,0.086000003,2,0,0
81,80,0.068000004,2,0,0
81,81,0.086000003,2,0,0
81,82,0.086000003,2,0,0
81,83,0.086000003,2,0,0
81,84,0.086000003,2,0,0
81,85,0.086000003,2,0,0
81,86,0.086000003,2,0,0
81,87,0.086000003,2,0,0
81,88,0.086000003,2,0,0
81,89,0.086000003,2,0,0
81,90,0.086000003,2,0,0
81,91,0.086000003,2,0,0
81,92,0.066,2,0,0
82,1,0.063000001,2,0,1
82,2,0.086000003,2,0,1
82,3,0.086000003,2,1,1
82,4,0.063000001,2,0,0
82,5,0.063000001,2,0,1
82,6,0.086000003,2,0,1
82,7,0.086000003,2,0,1
82,8,0.086000003,2,0,1
82,9,0.086000003,2,0,1
82,10,0.086000003,2,0,1
82,11,0.063000001,2,0,1
83,1,0.074000001,2,0,1
83,2,0.074000001,2,0,1
83,3,0.074000001,2,0,1
83,4,0.074000001,2,0,1
83,5,0.081,2,0,1
83,6,0.081,2,0,1
83,7,0.081,2,0,1
83,8,0.097999997,2,0,0
83,9,0.097999997,2,0,0
83,10,0.081,2,0,1
83,11,0.081,2,0,1
83,12,0.081,2,0,1
83,13,0.081,2,0,1
83,14,0.081,2,0,1
83,15,0.081,2,0,1
83,16,0.081,2,0,1
83,17,0.081,2,0,1
83,18,0.097999997,2,0,0
83,19,0.086000003,2,0,0
83,20,0.086000003,2,0,1
83,21,0.086000003,2,0,1
83,22,0.086000003,2,0,1
83,23,0.086000003,2,0,1
83,24,0.086000003,2,0,1
83,25,0.086000003,2,0,1
83,26,0.086000003,2,0,1
83,27,0.086000003,2,0,1
83,28,0.086000003,2,0,1
83,29,0.048999999,2,0,1
83,30,0.086000003,2,0,0
83,31,0.086000003,2,0,1
83,32,0.086000003,2,0,1
84,1,0.081,2,0,0
84,2,0.081,2,0,0
84,3,0.081,2,0,0
84,4,0.081,2,0,0
84,5,0.086000003,2,0,0
84,6,0.086000003,2,0,0
84,7,0.086000003,2,0,0
84,8,0.086000003,2,0,0
84,9,0.086000003,2,0,0
84,10,0.086000003,2,0,0
84,11,0.086000003,2,0,0
84,12,0.086000003,2,0,0
84,13,0.086000003,2,0,1
84,14,0.086000003,2,0,0
84,15,0.041000001,2,0,0
84,16,0.086000003,2,0,0
84,17,0.025,2,0,1
84,18,0.063000001,2,0,0
85,1,0.086000003,2,0,0
85,2,0.086000003,2,0,0
85,3,0.086000003,2,0,0
85,4,0.086000003,2,0,0
85,5,0.086000003,2,0,0
85,6,0.086000003,2,0,0
85,7,0.086000003,2,0,0
85,8,0.086000003,2,0,0
85,9,0.086000003,2,0,0
85,10,0.056000002,2,0,0
85,11,0.086000003,2,0,0
85,12,0.063000001,2,0,0
85,13,0.063000001,2,0,0
85,14,0.086000003,2,0,0
85,15,0.086000003,2,0,0
86,1,0.081,2,0,1
86,2,0.081,2,0,1
86,3,0.081,2,0,1
86,4,0.081,2,0,1
86,5,0.081,2,0,1
86,6,0.081,2,0,1
86,7,0.081,2,0,1
86,8,0.081,2,0,1
86,9,0.081,2,0,1
86,10,0.081,2,0,1
86,11,0.081,2,0,1
86,12,0.081,2,0,1
86,13,0.081,2,0,1
86,14,0.086000003,2,0,1
86,15,0.086000003,2,0,1
86,16,0.086000003,2,0,1
86,17,0.086000003,2,0,1
86,18,0.086000003,2,0,1
86,19,0.086000003,2,0,1
86,20,0.086000003,2,0,1
86,21,0.086000003,2,0,1
86,22,0.086000003,2,0,1
86,23,0.086000003,2,0,1
87,1,0.074000001,2,0,0
87,2,0.074000001,2,0,0
87,3,0.074000001,2,0,0
87,4,0.074000001,2,0,0
87,5,0.074000001,2,0,0
87,6,0.074000001,2,0,0
87,7,0.052000001,2,1,0
87,8,0.052000001,2,1,0
87,9,0.052000001,2,1,0
87,10,0.081,2,0,0
87,11,0.081,2,0,0
87,12,0.081,2,0,0
87,13,0.081,2,0,0
87,14,0.081,2,0,0
87,15,0.081,2,0,0
87,16,0.081,2,0,0
87,17,0.081,2,0,0
87,18,0.081,2,0,0
87,19,0.081,2,0,0
87,20,0.081,2,0,0
87,21,0.081,2,0,1
87,22,0.081,2,0,1
87,23,0.061000001,2,0,1
87,24,0.061000001,2,0,1
87,25,0.061000001,2,0,1
87,26,0.081,2,1,1
87,27,0.061000001,2,1,1
87,28,0.081,2,0,1
87,29,0.081,2,0,1
87,30,0.081,2,0,1
87,31,0.081,2,0,1
87,32,0.081,2,0,1
87,33,0.081,2,0,1
87,34,0.081,2,0,1
87,35,0.081,2,0,1
87,36,0.081,2,0,1
87,37,0.081,2,0,0
87,38,0.081,2,0,0
87,39,0.081,2,0,0
87,40,0.044,2,1,0
87,41,0.044,2,1,0
87,42,0.063000001,2,0,0
87,43,0.063000001,2,0,0
87,44,0.063000001,2,0,0
87,45,0.086000003,2,0,0
87,46,0.063000001,2,0,0
87,47,0.063000001,2,0,0
87,48,0.063000001,2,0,0
87,49,0.063000001,2,0,0
87,50,0.050999999,2,0,0
87,51,0.059999999,2,0,0
88,1,0.097999997,2,0,0
88,2,0.097999997,2,0,0
88,3,0.097999997,2,0,0
88,4,0.097999997,2,0,0
88,5,0.097999997,2,0,0
88,6,0.081,2,0,0
